-------------------------
Primal attack in two-step mode, LWE challenge n=55, alpha=0.0100
Chose 204 samples. Predict solution at bkz-76 + svp-107

GSO precision:  dd
||b_1|| = 9223369, target_norm = 282236
Intial Slope = -0.06799, dim = 205, dvol = 495.0168620849975

Blocksize Strategy: [(10, 1, 1), (11, 1, 1), (12, 1, 1), (13, 1, 1), (14, 1, 1), (15, 1, 1), (16, 1, 1), (17, 1, 1), (18, 1, 1), (19, 1, 1), (20, 1, 1), (21, 1, 1), (22, 1, 1), (23, 1, 1), (24, 1, 1), (25, 1, 1), (26, 1, 1), (27, 1, 1), (28, 1, 1), (29, 1, 1), (30, 1, 1), (31, 1, 1), (32, 1, 1), (33, 1, 1), (34, 1, 1), (35, 1, 1), (36, 1, 1), (37, 1, 1), (38, 1, 1), (39, 1, 1), (40, 1, 1), (41, 1, 1), (42, 1, 1), (43, 1, 1), (44, 1, 1), (45, 1, 1), (46, 1, 1), (47, 1, 1), (48, 1, 1), (49, 1, 1), (56, 1, 1), (59, 1, 1), (62, 1, 1), (64, 1, 1), (66, 1, 1), (68, 1, 1), (70, 1, 1), (72, 1, 1), (74, 1, 1)]

Starting a fpylll BKZ-10 tour.  slope: -0.06756,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 0.787 s, walltime: 0.788 sec
Starting a fpylll BKZ-11 tour.  slope: -0.06690,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 1.553 s, walltime: 2.341 sec
Starting a fpylll BKZ-12 tour.  slope: -0.06638,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 1.147 s, walltime: 3.489 sec
Starting a fpylll BKZ-13 tour.  slope: -0.06563,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 1.974 s, walltime: 5.463 sec
Starting a fpylll BKZ-14 tour.  slope: -0.06522,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 1.099 s, walltime: 6.562 sec
Starting a fpylll BKZ-15 tour.  slope: -0.06453,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 1.987 s, walltime: 8.549 sec
Starting a fpylll BKZ-16 tour.  slope: -0.06406,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 1.373 s, walltime: 9.922 sec
Starting a fpylll BKZ-17 tour.  slope: -0.06336,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 2.402 s, walltime: 12.324 sec
Starting a fpylll BKZ-18 tour.  slope: -0.06279,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 1.925 s, walltime: 14.249 sec
Starting a fpylll BKZ-19 tour.  slope: -0.06218,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 2.520 s, walltime: 16.769 sec
Starting a fpylll BKZ-20 tour.  slope: -0.06169,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 2.064 s, walltime: 18.833 sec
Starting a fpylll BKZ-21 tour.  slope: -0.06106,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 2.723 s, walltime: 21.557 sec
Starting a fpylll BKZ-22 tour.  slope: -0.06052,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 2.416 s, walltime: 23.974 sec
Starting a fpylll BKZ-23 tour.  slope: -0.05991,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 3.177 s, walltime: 27.151 sec
Starting a fpylll BKZ-24 tour.  slope: -0.05952,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 1.853 s, walltime: 29.004 sec
Starting a fpylll BKZ-25 tour.  slope: -0.05894,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 3.659 s, walltime: 32.663 sec
Starting a fpylll BKZ-26 tour.  slope: -0.05843,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 2.909 s, walltime: 35.572 sec
Starting a fpylll BKZ-27 tour.  slope: -0.05776,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 3.913 s, walltime: 39.486 sec
Starting a fpylll BKZ-28 tour.  slope: -0.05751,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 1.923 s, walltime: 41.409 sec
Starting a fpylll BKZ-29 tour.  slope: -0.05687,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 4.230 s, walltime: 45.640 sec
Starting a fpylll BKZ-30 tour.  slope: -0.05647,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 3.687 s, walltime: 49.327 sec
Starting a fpylll BKZ-31 tour.  slope: -0.05609,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 4.585 s, walltime: 53.913 sec
Starting a fpylll BKZ-32 tour.  slope: -0.05562,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 4.783 s, walltime: 58.696 sec
Starting a fpylll BKZ-33 tour.  slope: -0.05515,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 4.919 s, walltime: 63.615 sec
Starting a fpylll BKZ-34 tour.  slope: -0.05475,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 4.453 s, walltime: 68.068 sec
Starting a fpylll BKZ-35 tour.  slope: -0.05437,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 5.484 s, walltime: 73.553 sec
Starting a fpylll BKZ-36 tour.  slope: -0.05401,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 5.494 s, walltime: 79.047 sec
Starting a fpylll BKZ-37 tour.  slope: -0.05369,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 5.615 s, walltime: 84.663 sec
Starting a fpylll BKZ-38 tour.  slope: -0.05329,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 5.847 s, walltime: 90.510 sec
Starting a fpylll BKZ-39 tour.  slope: -0.05302,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 6.297 s, walltime: 96.807 sec
Starting a fpylll BKZ-40 tour.  slope: -0.05279,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 6.983 s, walltime: 103.791 sec
Starting a fpylll BKZ-41 tour.  slope: -0.05245,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 7.177 s, walltime: 110.969 sec
Starting a fpylll BKZ-42 tour.  slope: -0.05215,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 7.615 s, walltime: 118.584 sec
Starting a fpylll BKZ-43 tour.  slope: -0.05185,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 8.605 s, walltime: 127.189 sec
Starting a fpylll BKZ-44 tour.  slope: -0.05159,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 8.776 s, walltime: 135.966 sec
Starting a fpylll BKZ-45 tour.  slope: -0.05134,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 9.583 s, walltime: 145.548 sec
Starting a fpylll BKZ-46 tour.  slope: -0.05103,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 27.746 s, walltime: 173.295 sec
Starting a fpylll BKZ-47 tour.  slope: -0.05079,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 42.592 s, walltime: 215.887 sec
Starting a fpylll BKZ-48 tour.  slope: -0.05048,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 44.053 s, walltime: 259.941 sec
Starting a fpylll BKZ-49 tour.  slope: -0.05007,||b_1|| = 9223369, target_norm = 282236, BKZ cost: 48.048 s, walltime: 307.989 sec
Starting a pnjBKZ-56-1 tour. 

 k:0, b:48, f:0 , RAM cost: 0.1328 GB 
 k:0, b:49, f:1 , RAM cost: 1.6346 GB 
 k:0, b:50, f:2 , RAM cost: 1.6380 GB 
 k:0, b:51, f:3 , RAM cost: 1.6421 GB 
 k:0, b:52, f:4 , RAM cost: 1.6464 GB 
 k:0, b:53, f:5 , RAM cost: 1.6508 GB 
 k:0, b:54, f:6 , RAM cost: 1.6549 GB 
 k:0, b:55, f:7 , RAM cost: 1.6590 GB 
 k:0, b:56, f:8 , RAM cost: 1.6591 GB 
 k:0, b:57, f:9 , RAM cost: 1.6592 GB 
 k:0, b:58, f:10 , RAM cost: 1.6609 GB 
 k:0, b:59, f:11 , RAM cost: 1.6630 GB 
 k:0, b:60, f:12 , RAM cost: 1.6632 GB 
 k:0, b:61, f:13 , RAM cost: 1.7904 GB 
 k:0, b:62, f:14 , RAM cost: 1.7906 GB 
 k:0, b:63, f:15 , RAM cost: 1.7906 GB 
 k:0, b:64, f:16 , RAM cost: 1.7906 GB 
 k:0, b:65, f:17 , RAM cost: 1.7906 GB 
 k:0, b:66, f:18 , RAM cost: 1.7906 GB 
 k:0, b:67, f:19 , RAM cost: 1.7906 GB 
 k:0, b:68, f:20 , RAM cost: 1.7906 GB 
 k:1, b:68, f:20 , RAM cost: 1.7908 GB 
 k:2, b:68, f:20 , RAM cost: 1.7908 GB 
 k:3, b:68, f:20 , RAM cost: 1.7908 GB 
 k:4, b:68, f:20 , RAM cost: 1.7908 GB 
 k:5, b:68, f:20 , RAM cost: 1.7908 GB 
 k:6, b:68, f:20 , RAM cost: 1.7908 GB 
 k:7, b:68, f:20 , RAM cost: 1.7908 GB 
 k:8, b:68, f:20 , RAM cost: 1.7908 GB 
 k:9, b:68, f:20 , RAM cost: 1.7908 GB 
 k:10, b:68, f:20 , RAM cost: 1.7908 GB 
 k:11, b:68, f:20 , RAM cost: 1.7908 GB 
 k:12, b:68, f:20 , RAM cost: 1.7909 GB 
 k:13, b:68, f:20 , RAM cost: 1.7909 GB 
 k:14, b:68, f:20 , RAM cost: 1.7909 GB 
 k:15, b:68, f:20 , RAM cost: 1.7909 GB 
 k:16, b:68, f:20 , RAM cost: 1.7909 GB 
 k:17, b:68, f:20 , RAM cost: 1.7909 GB 
 k:18, b:68, f:20 , RAM cost: 1.7909 GB 
 k:19, b:68, f:20 , RAM cost: 1.7909 GB 
 k:20, b:68, f:20 , RAM cost: 1.7909 GB 
 k:21, b:68, f:20 , RAM cost: 1.7910 GB 
 k:22, b:68, f:20 , RAM cost: 1.7910 GB 
 k:23, b:68, f:20 , RAM cost: 1.7910 GB 
 k:24, b:68, f:20 , RAM cost: 1.7911 GB 
 k:25, b:68, f:20 , RAM cost: 1.7911 GB 
 k:26, b:68, f:20 , RAM cost: 1.7911 GB 
 k:27, b:68, f:20 , RAM cost: 1.7911 GB 
 k:28, b:68, f:20 , RAM cost: 1.7911 GB 
 k:29, b:68, f:20 , RAM cost: 1.6678 GB 
 k:30, b:68, f:20 , RAM cost: 1.7931 GB 
 k:31, b:68, f:20 , RAM cost: 1.7931 GB 
 k:105, b:84, f:28 , RAM cost: 1.8290 GB 
 k:106, b:84, f:28 , RAM cost: 1.8290 GB 
 k:107, b:84, f:28 , RAM cost: 1.8290 GB 
 k:108, b:84, f:28 , RAM cost: 1.8290 GB 
 k:109, b:84, f:28 , RAM cost: 1.8290 GB 
 k:110, b:84, f:28 , RAM cost: 1.8290 GB 
 k:111, b:84, f:28 , RAM cost: 1.8290 GB 
 k:112, b:84, f:28 , RAM cost: 1.8290 GB 
 k:113, b:84, f:28 , RAM cost: 1.8290 GB 
 k:114, b:84, f:28 , RAM cost: 1.8290 GB 
 k:115, b:84, f:28 , RAM cost: 1.8290 GB 
 k:116, b:84, f:28 , RAM cost: 1.8290 GB 
 k:117, b:84, f:28 , RAM cost: 1.8290 GB 
 k:118, b:84, f:28 , RAM cost: 1.8290 GB 
 k:119, b:84, f:28 , RAM cost: 1.8290 GB 
 k:120, b:84, f:28 , RAM cost: 1.8290 GB 
 k:121, b:84, f:28 , RAM cost: 1.8290 GB 
 k:122, b:83, f:27 , RAM cost: 1.8290 GB 
 k:123, b:82, f:26 , RAM cost: 1.8290 GB 
 k:124, b:81, f:25 , RAM cost: 1.7037 GB 
 k:125, b:80, f:24 , RAM cost: 1.8290 GB 
 k:126, b:79, f:23 , RAM cost: 1.8290 GB 
 k:127, b:78, f:22 , RAM cost: 1.8290 GB 
 k:128, b:77, f:21 , RAM cost: 1.8290 GB 
 k:129, b:76, f:20 , RAM cost: 1.8290 GB 
 k:130, b:75, f:19 , RAM cost: 1.8290 GB 
 k:131, b:74, f:18 , RAM cost: 1.8290 GB 
 k:132, b:73, f:17 , RAM cost: 1.8290 GB 
 k:133, b:72, f:16 , RAM cost: 1.8290 GB 
 k:134, b:71, f:15 , RAM cost: 1.8290 GB 
 k:135, b:70, f:14 , RAM cost: 1.8290 GB 
 k:136, b:69, f:13 , RAM cost: 1.8290 GB 
 k:137, b:68, f:12 , RAM cost: 1.8290 GB 
 k:138, b:67, f:11 , RAM cost: 1.8290 GB 
 k:139, b:66, f:10 , RAM cost: 1.8290 GB 
 k:140, b:65, f:9 , RAM cost: 1.8290 GB 
 k:141, b:64, f:8 , RAM cost: 1.7036 GB 
 k:142, b:63, f:7 , RAM cost: 1.7036 GB 
 k:143, b:62, f:6 , RAM cost: 1.7039 GB 
 k:144, b:61, f:5 , RAM cost: 1.7038 GB 
 k:145, b:60, f:4 , RAM cost: 1.7036 GB 
 k:146, b:59, f:3 , RAM cost: 1.7037 GB 
 k:147, b:58, f:2 , RAM cost: 1.7036 GB 
 k:148, b:57, f:1 , RAM cost: 1.7040 GB 
 k:149, b:56, f:0  , RAM cost: 1.7037 GB  
 k:149, b:56, f:0 

slope: -0.04395,||b_1|| = 8695991, target_norm = 282236, BKZ cost: 489.185 s, walltime: 3608.774 sec, memory cost = 1.83 GB 
Starting a pnjBKZ-74-1 tour. 

 k:0, b:57, f:0 , RAM cost: 1.7038 GB 
 k:0, b:58, f:1 , RAM cost: 1.7037 GB 
 k:0, b:59, f:2 , RAM cost: 1.7037 GB 
 k:0, b:60, f:3 , RAM cost: 1.7037 GB 
 k:0, b:61, f:4 , RAM cost: 1.7037 GB 
 k:0, b:62, f:5 , RAM cost: 1.7037 GB 
 k:0, b:63, f:6 , RAM cost: 1.7037 GB 
 k:0, b:64, f:7 , RAM cost: 1.7037 GB 
 k:0, b:65, f:8 , RAM cost: 1.7038 GB 
 k:0, b:66, f:9 , RAM cost: 1.7037 GB 
 k:0, b:67, f:10 , RAM cost: 1.7037 GB 
 k:0, b:68, f:11 , RAM cost: 1.7037 GB 
 k:0, b:69, f:12 , RAM cost: 1.8286 GB 
 k:0, b:70, f:13 , RAM cost: 1.8288 GB 
 k:0, b:71, f:14 , RAM cost: 1.8288 GB 
 k:0, b:72, f:15 , RAM cost: 1.8288 GB 
 k:0, b:73, f:16 , RAM cost: 1.8288 GB 
 k:0, b:74, f:17 , RAM cost: 1.8291 GB 
 k:0, b:75, f:18 , RAM cost: 1.8291 GB 
 k:0, b:76, f:19 , RAM cost: 1.8291 GB 
 k:0, b:77, f:20 , RAM cost: 1.8291 GB 
 k:0, b:78, f:21 , RAM cost: 1.8291 GB 
 k:0, b:79, f:22 , RAM cost: 1.8291 GB 
 k:0, b:80, f:23 , RAM cost: 1.8291 GB 
 k:0, b:81, f:24 , RAM cost: 1.8291 GB 
 k:0, b:82, f:25 , RAM cost: 1.8291 GB 
 k:0, b:83, f:26 , RAM cost: 1.8291 GB 
 k:0, b:84, f:27 , RAM cost: 1.8291 GB 
 k:0, b:85, f:28 , RAM cost: 1.8291 GB 
 k:0, b:86, f:29 , RAM cost: 1.8291 GB 
 k:1, b:86, f:29 , RAM cost: 1.8291 GB 
 k:2, b:86, f:29 , RAM cost: 1.8291 GB 
 k:3, b:86, f:29 , RAM cost: 1.8291 GB 
 k:4, b:86, f:29 , RAM cost: 1.8291 GB 
 k:5, b:86, f:29 , RAM cost: 1.8291 GB saturation issue: weakening pump.

 k:6, b:86, f:29 , RAM cost: 1.8291 GB 
 k:7, b:86, f:29 , RAM cost: 1.8291 GB 
 k:8, b:86, f:29 , RAM cost: 1.8291 GB 
 k:9, b:86, f:29 , RAM cost: 1.8291 GB 
 k:10, b:86, f:29 , RAM cost: 1.8291 GB 
 k:11, b:86, f:29 , RAM cost: 1.8291 GB 
 k:12, b:86, f:29 , RAM cost: 1.8291 GB 
 k:13, b:86, f:29 , RAM cost: 1.8291 GB 
 k:14, b:86, f:29 , RAM cost: 1.8291 GB 
 k:15, b:86, f:29 , RAM cost: 1.7038 GB 
 k:16, b:86, f:29 , RAM cost: 1.8291 GB 
 k:17, b:86, f:29 , RAM cost: 1.8291 GB 
 k:18, b:86, f:29 , RAM cost: 1.8291 GB 
 k:19, b:86, f:29 , RAM cost: 1.8291 GB 
 k:20, b:86, f:29 , RAM cost: 1.8291 GB 
 k:21, b:86, f:29 , RAM cost: 1.8291 GB 
 k:22, b:86, f:29 , RAM cost: 1.8291 GB 
 k:23, b:86, f:29 , RAM cost: 1.8291 GB 
 k:24, b:86, f:29 , RAM cost: 1.8291 GB 
 k:25, b:86, f:29 , RAM cost: 1.8291 GB 
 k:26, b:86, f:29 , RAM cost: 1.8291 GB 
 k:27, b:86, f:29 , RAM cost: 1.8291 GB 
 k:28, b:86, f:29 , RAM cost: 1.8291 GB 
 k:29, b:86, f:29 , RAM cost: 1.8291 GB 
 k:30, b:86, f:29 , RAM cost: 1.8291 GB 
 k:31, b:86, f:29 , RAM cost: 1.8291 GB 
 k:32, b:86, f:29 , RAM cost: 1.8291 GB 
 k:33, b:86, f:29 , RAM cost: 1.8291 GB 
 k:34, b:86, f:29 , RAM cost: 1.8291 GB 
 k:35, b:86, f:29 , RAM cost: 1.8291 GB 
 k:36, b:86, f:29 , RAM cost: 1.8291 GB 
 k:37, b:86, f:29 , RAM cost: 1.8291 GB 
 k:38, b:86, f:29 , RAM cost: 1.8291 GB 
 k:39, b:86, f:29 , RAM cost: 1.8291 GB 
 k:40, b:86, f:29 , RAM cost: 1.8291 GB 
 k:41, b:86, f:29 , RAM cost: 1.8291 GB 
 k:42, b:86, f:29 , RAM cost: 1.7038 GB 
 k:43, b:86, f:29 , RAM cost: 1.8290 GB 
 k:44, b:86, f:29 , RAM cost: 1.8290 GB 
 k:45, b:86, f:29 , RAM cost: 1.8291 GB 
 k:46, b:86, f:29 , RAM cost: 1.8291 GB 
 k:47, b:86, f:29 , RAM cost: 1.8291 GB 
 k:48, b:86, f:29 , RAM cost: 1.8291 GB 
 k:49, b:86, f:29 , RAM cost: 1.8291 GB 
 k:50, b:86, f:29 , RAM cost: 1.8291 GB 
 k:51, b:86, f:29 , RAM cost: 1.8291 GB 
 k:52, b:86, f:29 , RAM cost: 1.8291 GB 
 k:53, b:86, f:29 , RAM cost: 1.8291 GB 
 k:54, b:86, f:29 , RAM cost: 1.8291 GB 
 k:55, b:86, f:29 , RAM cost: 1.8291 GB 
 k:56, b:86, f:29 , RAM cost: 1.8291 GB 
 k:57, b:86, f:29 , RAM cost: 1.8291 GB 
 k:58, b:86, f:29 , RAM cost: 1.8291 GB 
 k:59, b:86, f:29 , RAM cost: 1.8291 GB 
 k:60, b:86, f:29 , RAM cost: 1.8291 GB 
 k:61, b:86, f:29 , RAM cost: 1.8291 GB 
 k:62, b:86, f:29 , RAM cost: 1.8291 GB 
 k:63, b:86, f:29 , RAM cost: 1.8291 GB 
 k:64, b:86, f:29 , RAM cost: 1.8291 GB 
 k:65, b:86, f:29 , RAM cost: 1.8291 GB 
 k:66, b:86, f:29 , RAM cost: 1.8291 GB 
 k:67, b:86, f:29 , RAM cost: 1.8291 GB 
 k:68, b:86, f:29 , RAM cost: 1.8291 GB 
 k:69, b:86, f:29 , RAM cost: 1.8291 GB 
 k:70, b:86, f:29 , RAM cost: 1.8291 GB 
 k:71, b:86, f:29 , RAM cost: 1.8291 GB 
 k:72, b:86, f:29 , RAM cost: 1.8291 GB 
 k:73, b:86, f:29 , RAM cost: 1.8291 GB 
 k:74, b:86, f:29 , RAM cost: 1.8291 GB 
 k:75, b:86, f:29 , RAM cost: 1.8291 GB 
 k:76, b:86, f:29 , RAM cost: 1.8291 GB 
 k:77, b:86, f:29 , RAM cost: 1.8291 GB 
 k:78, b:86, f:29 , RAM cost: 1.7038 GB 
 k:79, b:86, f:29 , RAM cost: 1.8289 GB 
 k:80, b:86, f:29 , RAM cost: 1.8289 GB 
 k:81, b:86, f:29 , RAM cost: 1.8289 GB 
 k:82, b:86, f:29 , RAM cost: 1.8289 GB 
 k:83, b:86, f:29 , RAM cost: 1.8289 GB 
 k:84, b:86, f:29 , RAM cost: 1.8289 GB 
 k:85, b:86, f:29 , RAM cost: 1.8289 GB 
 k:86, b:86, f:29 , RAM cost: 1.8289 GB 
 k:87, b:86, f:29 , RAM cost: 1.8290 GB 
 k:88, b:86, f:29 , RAM cost: 1.8290 GB 
 k:89, b:86, f:29 , RAM cost: 1.7037 GB 
 k:90, b:86, f:29 , RAM cost: 1.8291 GB 
 k:91, b:86, f:29 , RAM cost: 1.8291 GB 
 k:92, b:86, f:29 , RAM cost: 1.8291 GB 
 k:93, b:86, f:29 , RAM cost: 1.8291 GB 
 k:94, b:86, f:29 , RAM cost: 1.8291 GB 
 k:95, b:86, f:29 , RAM cost: 1.8291 GB 
 k:96, b:86, f:29 , RAM cost: 1.8291 GB 
 k:97, b:86, f:29 , RAM cost: 1.8291 GB 
 k:98, b:86, f:29 , RAM cost: 1.8291 GB 
 k:99, b:86, f:29 , RAM cost: 1.8291 GB 
 k:100, b:86, f:29 , RAM cost: 1.8291 GB 
 k:101, b:86, f:29 , RAM cost: 1.8291 GB 
 k:102, b:86, f:29 , RAM cost: 1.8291 GB 
 k:103, b:86, f:29 , RAM cost: 1.8291 GB 
 k:104, b:86, f:29 , RAM cost: 1.8291 GB 
 k:105, b:86, f:29 , RAM cost: 1.8291 GB 
 k:106, b:86, f:29 , RAM cost: 1.8291 GB 
 k:107, b:86, f:29 , RAM cost: 1.8291 GB 
 k:108, b:86, f:29 , RAM cost: 1.8291 GB 
 k:109, b:86, f:29 , RAM cost: 1.8291 GB 
 k:110, b:86, f:29 , RAM cost: 1.8291 GB 
 k:111, b:86, f:29 , RAM cost: 1.8291 GB 
 k:112, b:86, f:29 , RAM cost: 1.8291 GB 
 k:113, b:86, f:29 , RAM cost: 1.8291 GB 
 k:114, b:86, f:29 , RAM cost: 1.8291 GB 
 k:115, b:86, f:29 , RAM cost: 1.8291 GB 
 k:116, b:86, f:29 , RAM cost: 1.8291 GB 
 k:117, b:86, f:29 , RAM cost: 1.8291 GB 
 k:118, b:86, f:29 , RAM cost: 1.8291 GB 
 k:119, b:86, f:29 , RAM cost: 1.8291 GB 
 k:120, b:85, f:28 , RAM cost: 1.7037 GB 
 k:121, b:84, f:27 , RAM cost: 1.8290 GB 
 k:122, b:83, f:26 , RAM cost: 1.8290 GB 
 k:123, b:82, f:25 , RAM cost: 1.8290 GB 
 k:124, b:81, f:24 , RAM cost: 1.8290 GB 
 k:125, b:80, f:23 , RAM cost: 1.8290 GB 
 k:126, b:79, f:22 , RAM cost: 1.8290 GB 
 k:127, b:78, f:21 , RAM cost: 1.8290 GB 
 k:128, b:77, f:20 , RAM cost: 1.8290 GB 
 k:129, b:76, f:19 , RAM cost: 1.8290 GB 
 k:130, b:75, f:18 , RAM cost: 1.8290 GB 
 k:131, b:74, f:17 , RAM cost: 1.8290 GB 
 k:132, b:73, f:16 , RAM cost: 1.8290 GB 
 k:133, b:72, f:15 , RAM cost: 1.7038 GB 
 k:134, b:71, f:14 , RAM cost: 1.8290 GB 
 k:135, b:70, f:13 , RAM cost: 1.8290 GB 
 k:136, b:69, f:12 , RAM cost: 1.8290 GB 
 k:137, b:68, f:11 , RAM cost: 1.8290 GB 
 k:138, b:67, f:10 , RAM cost: 1.8290 GB 
 k:139, b:66, f:9 , RAM cost: 1.8290 GB 
 k:140, b:65, f:8 , RAM cost: 1.8290 GB 
 k:141, b:64, f:7 , RAM cost: 1.7038 GB 
 k:142, b:63, f:6 , RAM cost: 1.7040 GB 
 k:143, b:62, f:5 , RAM cost: 1.7040 GB 
 k:144, b:61, f:4 , RAM cost: 1.7041 GB 
 k:145, b:60, f:3 , RAM cost: 1.7037 GB 
 k:146, b:59, f:2 , RAM cost: 1.7039 GB 
 k:147, b:58, f:1 , RAM cost: 1.7039 GB 
 k:148, b:57, f:0  , RAM cost: 1.7038 GB  
 k:148, b:57, f:0 

slope: -0.04393,||b_1|| = 8695991, target_norm = 282236, BKZ cost: 522.387 s, walltime: 4131.162 sec, memory cost = 1.83 GB 
Without otf, would expect solution at pump_{76, 129, 0},n_max = 143

Starting svp pump_{76, 129, 0}

 129: ↑ 50   , RAM cost:1.8326 GB    
 129: ↑ 51   , RAM cost:1.8326 GB    
 129: ↑ 51   , RAM cost:1.8326 GB    
 129: ↑ 52   , RAM cost:1.8326 GB    
 129: ↑ 52   , RAM cost:1.8326 GB    
 129: ↑ 53   , RAM cost:1.8326 GB    
 129: ↑ 53   , RAM cost:1.8326 GB    
 129: ↑ 54   , RAM cost:1.8326 GB    
 129: ↑ 54   , RAM cost:1.8326 GB    
 129: ↑ 55   , RAM cost:1.8326 GB    
 129: ↑ 55   , RAM cost:1.8326 GB    
 129: ↑ 56   , RAM cost:1.8326 GB    
 129: ↑ 56   , RAM cost:1.8327 GB    
 129: ↑ 57   , RAM cost:1.8327 GB    
 129: ↑ 57   , RAM cost:1.8332 GB    
 129: ↑ 58   , RAM cost:1.8332 GB    
 129: ↑ 58   , RAM cost:1.8337 GB    
 129: ↑ 59   , RAM cost:1.8337 GB    
 129: ↑ 59   , RAM cost:1.8344 GB    
 129: ↑ 60   , RAM cost:1.8344 GB    
 129: ↑ 60   , RAM cost:1.8354 GB    
 129: ↑ 61   , RAM cost:1.8354 GB    
 129: ↑ 61   , RAM cost:1.8364 GB    
 129: ↑ 62   , RAM cost:1.8364 GB    
 129: ↑ 62   , RAM cost:1.8374 GB    
 129: ↑ 63   , RAM cost:1.8374 GB    
 129: ↑ 63   , RAM cost:1.8387 GB    
 129: ↑ 64   , RAM cost:1.8387 GB    
 129: ↑ 64   , RAM cost:1.8405 GB    
 129: ↑ 65   , RAM cost:1.9654 GB    
 129: ↑ 65   , RAM cost:1.9674 GB    
 129: ↑ 66   , RAM cost:1.9674 GB    
 129: ↑ 66   , RAM cost:1.9694 GB    
 129: ↑ 67   , RAM cost:1.9694 GB    
 129: ↑ 67   , RAM cost:1.9717 GB    
 129: ↑ 68   , RAM cost:1.9717 GB    
 129: ↑ 68   , RAM cost:1.9745 GB    
 129: ↑ 69   , RAM cost:1.9745 GB    
 129: ↑ 69   , RAM cost:1.9775 GB    
 129: ↑ 70   , RAM cost:1.9775 GB    
 129: ↑ 70   , RAM cost:1.9854 GB    
 129: ↑ 71   , RAM cost:1.9854 GB    
 129: ↑ 71   , RAM cost:1.9906 GB    
 129: ↑ 72   , RAM cost:1.9906 GB    
 129: ↑ 72   , RAM cost:1.9954 GB    
 129: ↑ 73   , RAM cost:1.9954 GB    
 129: ↑ 73   , RAM cost:2.0009 GB    
 129: ↑ 74   , RAM cost:2.0009 GB    
 129: ↑ 74   , RAM cost:2.0074 GB    
 129: ↑ 75   , RAM cost:2.0074 GB    
 129: ↑ 75   , RAM cost:2.0147 GB    
 129: ↑ 76   , RAM cost:2.0147 GB    
 129: ↑ 76   , RAM cost:2.0236 GB    
 129: ↑ 77   , RAM cost:2.0236 GB    
 129: ↑ 77   , RAM cost:2.0337 GB    
 129: ↑ 78   , RAM cost:2.0337 GB    
 129: ↑ 78   , RAM cost:2.0450 GB    
 129: ↑ 79   , RAM cost:2.0450 GB    
 129: ↑ 79   , RAM cost:2.0584 GB    
 129: ↑ 80   , RAM cost:2.0584 GB    
 129: ↑ 80   , RAM cost:2.0735 GB    
 129: ↑ 81   , RAM cost:2.0735 GB    
 129: ↑ 81   , RAM cost:2.0911 GB    
 129: ↑ 82   , RAM cost:2.0911 GB    
 129: ↑ 82   , RAM cost:2.1115 GB    
 129: ↑ 83   , RAM cost:2.1115 GB    
 129: ↑ 83   , RAM cost:2.1349 GB    
 129: ↑ 84   , RAM cost:2.1349 GB    
 129: ↑ 84   , RAM cost:2.1722 GB    
 129: ↑ 85   , RAM cost:2.1722 GB    
 129: ↑ 85   , RAM cost:2.2160 GB    
 129: ↑ 86   , RAM cost:2.2160 GB    
 129: ↑ 86   , RAM cost:2.2590 GB    
